antecedent,consequent,confidence,lift,support
"[""4SQ 2-1/8D BOX COMB KO"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9402390438247012,1.7372526934400836,0.10436540526881041
"[""3/4 STL S/SCR EMT CONN"",""4SQ 1-1/2D BOX COMB KO""]","[""3/4 STL S/SCR EMT CPLG""]",0.9743726641751201,5.180834699774262,0.11529471223703329
"[""3/4 STL S/SCR EMT CONN"",""4SQ 1-1/2D BOX COMB KO""]","[""4IN SQ FLAT BLANK COVER""]",0.9188467698878804,2.674590937946903,0.10872449301914208
"[""3/4 STL S/SCR EMT CONN"",""4SQ 1-1/2D BOX COMB KO""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.99038974906567,1.8299147120299393,0.11718996778065575
"[""3/4 STL S/SCR EMT CONN"",""GRND SCR W/12SOL PIGTAIL""]","[""3/4 STL S/SCR EMT CPLG""]",0.9729425028184893,5.173230392043624,0.10904036894307916
"[""3/4 STL S/SCR EMT CONN"",""GRND SCR W/12SOL PIGTAIL""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9932356257046223,1.8351729566100696,0.11131467559542611
"[""6-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500RL WIRE"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9483046136742634,1.7521552153437512,0.10777686524733085
"[""\""1-1/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\"""",""\""2\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9488799540493968,1.7532182552407964,0.10436540526881041
"[""3/4 STL S/SCR EMT CPLG"",""3/4 STL S/SCR EMT CONN"",""GRND SCR W/12SOL PIGTAIL""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9959443800695249,1.8401778443002812,0.10859814264956726
"[""1G IV DPLX RCPT PLATE"",""4IN SQ FLAT BLANK COVER"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""4IN SQ 5/8D 1G SW RING""]",0.9290285049447353,3.540104045442998,0.10089077010550256
"[""LOW PROF SELF TAP SCREW"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.946917808219178,1.7495928547100932,0.10480763156232233
"[""3/4 1H STL EMT STRAP"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9915865384615384,1.832125985445044,0.10423905489923559
"[""3/4 STL S/SCR EMT CONN"",""18-10      RED     WIRE CONN""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9942992874109263,1.837138253814352,0.13222566176006065
"[""3/4 STL S/SCR EMT CONN"",""18-10      RED     WIRE CONN""]","[""3/4 STL S/SCR EMT CPLG""]",0.9387173396674584,4.991251854080013,0.12483416513993303
"[""THRD ROD"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9431578947368421,1.7426457704901919,0.11320993113904858
"[""4SQ 1-1/2D BOX COMB KO"",""10-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.956544502617801,1.7673798216338477,0.11542106260660813
"[""10X1 PAN PHIL TAP SCR 100/BX"",""3/4 STL S/SCR EMT CPLG"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""3/4 STL S/SCR EMT CONN""]",0.9827586206896551,5.214913244014935,0.10082759492071515
"[""10-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9580193756727664,1.770104902243985,0.16867774338239938
"[""8-10X7/8 PLSTC WALL ANCH"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.907331136738056,1.6764496980771202,0.13917493208667636
"[""8-10X7/8 PLSTC WALL ANCH"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER""]","[""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]",0.9149590163934426,2.256252729473719,0.11283088003032408
"[""8-10X7/8 PLSTC WALL ANCH"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9175204918032787,1.6952762769644096,0.11314675595426117
"[""8-10X7/8 PLSTC WALL ANCH"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER""]","[""4SQ 1-1/2D BOX COMB KO""]",0.9093237704918032,3.2564900369037906,0.11213595299766252
"[""\""1/2\""\"" X 10FT EMT STL HDG PXP CONDUIT\"""",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\"""",""LIQ-TITE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9791794243723209,1.8092017168658185,0.1010171204750774
"[""4IN SQ 5/8D 1G SW RING"",""4SQ 1-1/2D BOX COMB KO"",""18-10      RED     WIRE CONN"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""4IN SQ FLAT BLANK COVER""]",0.9412997903563941,2.7399474772988897,0.11346263187819824
"[""18-10      RED     WIRE CONN"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\"""",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9727928928373126,1.7974015058622415,0.11068292374755197
"[""3/4 STL S/SCR EMT CONN"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",1,1.847671296836699,0.10272285046433761
"[""8-10X7/8 PLSTC WALL ANCH"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9462486002239642,1.748356378305723,0.1067660622907322
"[""8-10X7/8 PLSTC WALL ANCH"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""4SQ 1-1/2D BOX COMB KO""]",0.9188129899216125,3.290473035626517,0.10367047823614885
"[""4IN SQ 5/8D 2G SW RING"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9495008807985907,1.75436552377272,0.10215427380125087
"[""4IN SQ 5/8D 1G SW RING"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9684267827980403,1.7893343696638473,0.11238865373681219
"[""4IN SQ 5/8D 1G SW RING"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""4SQ 1-1/2D BOX COMB KO""]",0.9031028851388133,3.234211667163411,0.10480763156232233
"[""THRD ROD"",""18-10      RED     WIRE CONN""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9207446808510639,1.7012335185235776,0.10935624486701624
"[""1G IV DPLX RCPT PLATE"",""4IN SQ FLAT BLANK COVER""]","[""4IN SQ 5/8D 1G SW RING""]",0.9111438389788905,3.4719537378904324,0.11725314296544317
"[""3/4 STL S/SCR EMT CPLG"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9952516619183286,1.838897928855518,0.1324151873144229
"[""3/4 STL S/SCR EMT CPLG"",""4IN SQ FLAT BLANK COVER""]","[""3/4 STL S/SCR EMT CONN""]",0.9553656220322887,5.069554955128762,0.12710847179228
"[""3/4 1H STL EMT STRAP"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9646464646464646,1.7823495843222703,0.12066460294396361
"[""3/4 STL S/SCR EMT CONN"",""10-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""3/4 STL S/SCR EMT CPLG""]",0.9646282973621103,5.12902294892336,0.10164887232295154
"[""3/4 STL S/SCR EMT CONN"",""10-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9844124700239808,1.8188706651114266,0.10373365342093625
"[""4SQ 1-1/2D BOX COMB KO"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9205992509363295,1.7009648118444216,0.1552846042074673
"[""1/2&3/4 COND BOX SUPP"",""18-10      RED     WIRE CONN""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9386536373507057,1.734323383404263,0.1092298944974414
"[""1/2&3/4 COND BOX SUPP"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9237199582027168,1.7067308530863552,0.1116937267041506
"[""4SQ 1-1/2D BOX COMB KO"",""18-10      RED     WIRE CONN"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""4IN SQ FLAT BLANK COVER""]",0.9015452538631347,2.6242294636630303,0.12900372733590246
"[""1G IV DPLX RCPT PLATE"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9333659970602646,1.7245535622116177,0.12034872702002654
"[""GRND SCR W/12SOL PIGTAIL"",""4IN SQ 5/8D 1G SW RING"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9462313970235238,1.7483245924460555,0.12451828921599596
"[""3/4 STL S/SCR EMT CPLG"",""3/4 STL S/SCR EMT CONN"",""4SQ 1-1/2D BOX COMB KO"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9958258795468098,1.8399588942858005,0.10550255859498389
"[""DPLX RCPT NEMA5-20R"",""4IN SQ 5/8D 1G SW RING"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""4IN SQ FLAT BLANK COVER""]",0.9170028818443804,2.669223725030286,0.10051171899677806
"[""DPLX RCPT NEMA5-20R"",""4IN SQ 5/8D 1G SW RING"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9642651296829972,1.781645002655791,0.10569208414934614
"[""8-10X7/8 PLSTC WALL ANCH"",""4SQ 1-1/2D BOX COMB KO"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.915864166244298,1.692215931770864,0.11415755891085981
"[""3/4 STL S/SCR EMT CPLG"",""3/4 STL S/SCR EMT CONN"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9958283671036948,1.8399634904732562,0.10556573377977131
"[""3/4 STL S/SCR EMT CPLG"",""18-10      RED     WIRE CONN"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""3/4 STL S/SCR EMT CONN""]",0.9430076628352491,5.00397864398899,0.12439193884642112
"[""8-10X7/8 PLSTC WALL ANCH"",""4SQ 1-1/2D BOX COMB KO"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER""]","[""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]",0.9245070422535211,2.2797977834290366,0.10367047823614885
"[""8-10X7/8 PLSTC WALL ANCH"",""4SQ 1-1/2D BOX COMB KO"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9138028169014084,1.688407235757254,0.10247014972518795
"[""GRND SCR W/12SOL PIGTAIL"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]",0.904613789528253,2.2307418093850626,0.11024069745404005
"[""4IN SQ 5/8D 1G SW RING"",""10-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9501424501424501,1.7555509330342995,0.1264135447596184
"[""3/4 STL S/SCR EMT CPLG"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""3/4 STL S/SCR EMT CONN""]",0.9244505494505495,4.905507122780002,0.17006759744772254
"[""8-10X7/8 PLSTC WALL ANCH"",""4IN SQ 5/8D 1G SW RING""]","[""4IN SQ FLAT BLANK COVER""]",0.9166666666666666,2.6682450655878385,0.10215427380125087
"[""8-10X7/8 PLSTC WALL ANCH"",""4IN SQ 5/8D 1G SW RING""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9365079365079365,1.73035883354548,0.10436540526881041
"[""4SQ 1-1/2D BOX COMB KO"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9624941397093296,1.77837279531446,0.12969865436856404
"[""1/2&3/4 COND BOX SUPP"",""4SQ 1-1/2D BOX COMB KO""]","[""4IN SQ FLAT BLANK COVER""]",0.9434285714285714,2.746143960489676,0.10430223008402299
"[""1/2&3/4 COND BOX SUPP"",""4SQ 1-1/2D BOX COMB KO""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9348571428571428,1.7273087094999082,0.10335460231221176
"[""3/4 STL S/SCR EMT CPLG"",""3/4 STL S/SCR EMT CONN"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9976119402985074,1.8432589474711187,0.10556573377977131
"[""4SQ 1-1/2D BOX COMB KO"",""4IN SQ FLAT BLANK COVER"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9850905218317358,1.820123481974384,0.11687409185671868
"[""\""2\""\"" X 10FT EMT STL HDG PXP CONDUIT\"""",""10-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9771205357142857,1.8053975673889844,0.11061974856276455
"[""3/4 STL S/SCR EMT CONN"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""3/4 STL S/SCR EMT CPLG""]",0.9754816112084063,5.186731079549165,0.10556573377977131
"[""3/4 STL S/SCR EMT CPLG"",""18-10      RED     WIRE CONN"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""3/4 STL S/SCR EMT CONN""]",0.9572793704328274,5.079710075287035,0.1075873396929686
"[""GRND SCR W/12SOL PIGTAIL"",""4IN SQ 5/8D 1G SW RING"",""18-10      RED     WIRE CONN"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""4IN SQ FLAT BLANK COVER""]",0.912300055157198,2.655534676918589,0.10449175563838524
"[""GRND SCR W/12SOL PIGTAIL"",""4IN SQ 5/8D 1G SW RING"",""18-10      RED     WIRE CONN"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]",0.9051296194153337,2.2320138254752013,0.10367047823614885
"[""3/4 1H STL EMT STRAP"",""18-10      RED     WIRE CONN""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9774549098196392,1.8060153808258514,0.12325478552024764
"[""GRND SCR W/12SOL PIGTAIL"",""4SQ 1-1/2D BOX COMB KO"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9134873723804406,1.6878243979701173,0.10739781413860636
"[""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9802594472645234,1.8111972441636677,0.10979847116052814
"[""4IN SQ 5/8D 1G SW RING"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9279279279279279,1.7145057979655856,0.13014088066207594
"[""3/4 STL S/SCR EMT CONN"",""4SQ 1-1/2D BOX COMB KO"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9937382592360676,1.8361016581589489,0.10025901825762841
"[""12-1C THHN 600V CU-19STR PVC 90D NYL-GRN 500S/R WIRE"",""4IN SQ FLAT BLANK COVER""]","[""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]",0.9711934156378601,2.394924532813785,0.10436540526881041
"[""12-1C THHN 600V CU-19STR PVC 90D NYL-GRN 500S/R WIRE"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9476778365667254,1.750997137272639,0.10183839787731379
"[""\""1-1/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9173816333015571,1.695019712096457,0.18238675848126856
"[""4IN SQ 5/8D 1G SW RING"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9590163934426229,1.771947063359785,0.14782993240255227
"[""10-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9587404994571118,1.7714373019617862,0.11156737633457578
"[""4IN SQ 5/8D 2G SW RING"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""4IN SQ 5/8D 1G SW RING""]",0.910541586073501,3.469658826662842,0.11895887295470339
"[""DPLX RCPT NEMA5-20R"",""18-10      RED     WIRE CONN"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9396411092985318,1.7361479069786927,0.109166719312654
"[""4IN SQ 5/8D 1G SW RING"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9316330145235565,1.721351580120623,0.16615073599090277
"[""8-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""10-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9880817253121453,1.8256502427881345,0.10998799671489039
"[""3/4 STL S/SCR EMT CPLG"",""3/4 STL S/SCR EMT CONN"",""4SQ 1-1/2D BOX COMB KO"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""4IN SQ FLAT BLANK COVER""]",0.9216335540838853,2.682702745052192,0.10550255859498389
"[""4SQ 1-1/2D BOX COMB KO"",""10-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9739027283511269,1.799452117085326,0.10373365342093625
"[""\""1-1/2\""\"" X 10FT EMT STL HDG PXP CONDUIT\"""",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9646739130434783,1.7824002999375765,0.11213595299766252
"[""DPLX RCPT NEMA5-20R"",""4SQ 1-1/2D BOX COMB KO"",""18-10      RED     WIRE CONN""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9120448179271708,1.6851590315126868,0.10284920083391244
"[""LOW PROF SELF TAP SCREW"",""4SQ 1-1/2D BOX COMB KO"",""4IN SQ FLAT BLANK COVER""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9410745233968805,1.7387963850646926,0.10291237601869986
"[""GRND SCR W/12SOL PIGTAIL"",""4SQ 1-1/2D BOX COMB KO"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""18-10      RED     WIRE CONN""]",0.9226519337016574,2.6930956036443914,0.10550255859498389
"[""GRND SCR W/12SOL PIGTAIL"",""4SQ 1-1/2D BOX COMB KO"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""4IN SQ FLAT BLANK COVER""]",0.9314917127071823,2.711397999345713,0.10651336155158254
"[""4SQ 2-1/8D BOX COMB KO"",""4IN SQ 5/8D 1G SW RING""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9026115342763874,1.6677294240762153,0.10480763156232233
"[""1/2-3/4 SWITCH BOX STUD CLIP""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9406091370558376,1.7379365040804078,0.11706361741108093
"[""4-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500RL WIRE"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9338235294117647,1.7253989316048586,0.10430223008402299
"[""10X1 PAN PHIL TAP SCR 100/BX"",""3/4 STL S/SCR EMT CONN""]","[""3/4 STL S/SCR EMT CPLG""]",0.9804758999389872,5.213286200918451,0.10152252195337672
"[""10X1 PAN PHIL TAP SCR 100/BX"",""3/4 STL S/SCR EMT CONN""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9932885906040269,1.8352708183344393,0.10284920083391244
"[""8-10X7/8 PLSTC WALL ANCH"",""4SQ 1-1/2D BOX COMB KO""]","[""4IN SQ FLAT BLANK COVER""]",0.9029748283752861,2.6283906874498717,0.12464463958557079
"[""8-10X7/8 PLSTC WALL ANCH"",""4SQ 1-1/2D BOX COMB KO""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9066361556064073,1.6751656013883298,0.12515004106387012
"[""3/4 STL S/SCR EMT CPLG"",""18-10      RED     WIRE CONN"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9977565900168256,1.8435262126037508,0.11238865373681219
"[""3/4 STL S/SCR EMT CPLG"",""18-10      RED     WIRE CONN"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""3/4 STL S/SCR EMT CONN""]",0.957375210319686,5.080218640345394,0.10784004043211827
"[""10X1 PAN PHIL TAP SCR 100/BX"",""3/4 STL S/SCR EMT CONN"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""3/4 STL S/SCR EMT CPLG""]",0.9803439803439803,5.212584771536736,0.10082759492071515
"[""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\"""",""LIQ-TITE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9307403616513136,1.7197022510305409,0.1723419041000695
"[""DPLX RCPT NEMA5-20R"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9695603156708005,1.791428765816867,0.10866131783435466
"[""\""1-1/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\"""",""\""1/2\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9746529873264936,1.8008383490593052,0.10202792343167603
"[""4IN SQ FLAT BLANK COVER"",""\""1\""\"" X 10FT EMT STL HDG PXP CONDUIT\"""",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9917525773195877,1.832432770677221,0.12154905553098742
"[""4IN SQ 5/8D 1G SW RING"",""4SQ 1-1/2D BOX COMB KO"",""18-10      RED     WIRE CONN"",""4IN SQ FLAT BLANK COVER"",""12-1C THHN 600V CU-19STR PVC 90D NYL-BLK 500S/R WIRE""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9698613622664256,1.7919850009706142,0.10164887232295154
"[""3/4 1H STL STRAP""]","[""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]",0.9504555808656037,1.756129495683628,0.10543938341019647
"[""4IN SQ 5/8D 2G SW RING"",""4IN SQ FLAT BLANK COVER"",""\""3/4\""\"" X 10FT EMT STL HDG PXP CONDUIT\""""]","[""4IN SQ 5/8D 1G SW RING""]",0.9478114478114478,3.6116772766989422,0.10670288710594479
